"dataset","manifest","field","field_kind","row_key","manifest_row","analysis_status","declared_path","declared_length","active_reader","required_for_runtime","current_declared_status","rebased_path","rebased_length","rebased_status","rebased_exists_physically","rebased_bytes","needs_staging","rationale"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA1microgliasus_CA1microgliares|GSEA_KEGG|KEGG",6,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA1microgliasus_CA1microgliares.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA1microgliasus_CA1microgliares.csv",168,"present",TRUE,2921080,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA2microgliares_CA2microgliacon|GSEA_GO|BP",7,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliares_CA2microgliacon.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliares_CA2microgliacon.csv",168,"present",TRUE,2918892,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA2microgliares_CA2microgliacon|GSEA_KEGG|KEGG",8,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliares_CA2microgliacon.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliares_CA2microgliacon.csv",168,"present",TRUE,2918892,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA2microgliasus_CA2microgliacon|GSEA_GO|BP",9,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliasus_CA2microgliacon.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliasus_CA2microgliacon.csv",168,"present",TRUE,2920927,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA2microgliasus_CA2microgliacon|GSEA_KEGG|KEGG",10,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliasus_CA2microgliacon.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliasus_CA2microgliacon.csv",168,"present",TRUE,2920927,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA2microgliasus_CA2microgliares|GSEA_GO|BP",11,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliasus_CA2microgliares.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliasus_CA2microgliares.csv",168,"present",TRUE,2919001,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA2microgliasus_CA2microgliares|GSEA_KEGG|KEGG",12,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliasus_CA2microgliares.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA2microgliasus_CA2microgliares.csv",168,"present",TRUE,2919001,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA3microgliares_CA3microgliacon|GSEA_GO|BP",13,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliares_CA3microgliacon.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliares_CA3microgliacon.csv",168,"present",TRUE,2911060,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA3microgliares_CA3microgliacon|GSEA_KEGG|KEGG",14,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliares_CA3microgliacon.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliares_CA3microgliacon.csv",168,"present",TRUE,2911060,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA3microgliasus_CA3microgliacon|GSEA_GO|BP",15,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliasus_CA3microgliacon.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliasus_CA3microgliacon.csv",168,"present",TRUE,2922539,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA3microgliasus_CA3microgliacon|GSEA_KEGG|KEGG",16,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliasus_CA3microgliacon.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliasus_CA3microgliacon.csv",168,"present",TRUE,2922539,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA3microgliasus_CA3microgliares|GSEA_GO|BP",17,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliasus_CA3microgliares.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliasus_CA3microgliares.csv",168,"present",TRUE,2921819,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA3microgliasus_CA3microgliares|GSEA_KEGG|KEGG",18,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliasus_CA3microgliares.csv",102,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/CA3microgliasus_CA3microgliares.csv",168,"present",TRUE,2921819,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","DGmicrogliares_DGmicrogliacon|GSEA_GO|BP",19,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliares_DGmicrogliacon.csv",100,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliares_DGmicrogliacon.csv",166,"present",TRUE,2907753,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","DGmicrogliares_DGmicrogliacon|GSEA_KEGG|KEGG",20,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliares_DGmicrogliacon.csv",100,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliares_DGmicrogliacon.csv",166,"present",TRUE,2907753,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","DGmicrogliasus_DGmicrogliacon|GSEA_GO|BP",21,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliasus_DGmicrogliacon.csv",100,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliasus_DGmicrogliacon.csv",166,"present",TRUE,2910391,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","DGmicrogliasus_DGmicrogliacon|GSEA_KEGG|KEGG",22,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliasus_DGmicrogliacon.csv",100,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliasus_DGmicrogliacon.csv",166,"present",TRUE,2910391,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","DGmicrogliasus_DGmicrogliares|GSEA_GO|BP",23,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliasus_DGmicrogliares.csv",100,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliasus_DGmicrogliares.csv",166,"present",TRUE,2911044,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","input_gene_file","runtime_required","DGmicrogliasus_DGmicrogliares|GSEA_KEGG|KEGG",24,"success_with_terms","P://data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliasus_DGmicrogliares.csv",100,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/microglia/forward/per_file/DGmicrogliasus_DGmicrogliares.csv",166,"present",TRUE,2911044,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA1microgliares_CA1microgliacon|GSEA_GO|BP",1,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliares_CA1microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliares_CA1microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1284215,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA1microgliares_CA1microgliacon|GSEA_KEGG|KEGG",2,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliares_CA1microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliares_CA1microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1284215,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA1microgliasus_CA1microgliacon|GSEA_GO|BP",3,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliasus_CA1microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliasus_CA1microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1286700,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA1microgliasus_CA1microgliacon|GSEA_KEGG|KEGG",4,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliasus_CA1microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliasus_CA1microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1286700,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA1microgliasus_CA1microgliares|GSEA_GO|BP",5,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliasus_CA1microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliasus_CA1microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1288321,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA1microgliasus_CA1microgliares|GSEA_KEGG|KEGG",6,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliasus_CA1microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliasus_CA1microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1288321,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA2microgliares_CA2microgliacon|GSEA_GO|BP",7,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliares_CA2microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliares_CA2microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1284771,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA2microgliares_CA2microgliacon|GSEA_KEGG|KEGG",8,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliares_CA2microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliares_CA2microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1284771,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA2microgliasus_CA2microgliacon|GSEA_GO|BP",9,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1288404,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA2microgliasus_CA2microgliacon|GSEA_KEGG|KEGG",10,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1288404,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA2microgliasus_CA2microgliares|GSEA_GO|BP",11,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1286360,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA2microgliasus_CA2microgliares|GSEA_KEGG|KEGG",12,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1286360,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA3microgliares_CA3microgliacon|GSEA_GO|BP",13,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliares_CA3microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliares_CA3microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1277514,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA3microgliares_CA3microgliacon|GSEA_KEGG|KEGG",14,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliares_CA3microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliares_CA3microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1277514,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA3microgliasus_CA3microgliacon|GSEA_GO|BP",15,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1290015,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA3microgliasus_CA3microgliacon|GSEA_KEGG|KEGG",16,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliacon/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1290015,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA3microgliasus_CA3microgliares|GSEA_GO|BP",17,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1289166,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","CA3microgliasus_CA3microgliares|GSEA_KEGG|KEGG",18,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",207,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliares/protein_group_audits/collapsed_gene_input_provenance.csv",273,"path_over_limit",TRUE,1289166,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","DGmicrogliares_DGmicrogliacon|GSEA_GO|BP",19,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliares_DGmicrogliacon/protein_group_audits/collapsed_gene_input_provenance.csv",204,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliares_DGmicrogliacon/protein_group_audits/collapsed_gene_input_provenance.csv",270,"path_over_limit",TRUE,1282974,FALSE,"provenance only: no active code opens this field"
