"consumer_file","line_start","artifact_family","dataset_scope","artifact","old_resolved_path","new_resolved_path_today","same_path","runtime_composed_filename","normalized_exists","historical_exists","adjudication"
"analysis/wgcna/summarize_module_scores.R",135,"interpretable_summary","neuron_neuropil","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/summarize_module_scores.R",135,"interpretable_summary","neuron_soma","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/summarize_module_scores.R",135,"interpretable_summary","microglia","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/summarize_module_scores.R",440,"interpretable_summary","neuron_neuropil","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/summarize_module_scores.R",440,"interpretable_summary","neuron_soma","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/summarize_module_scores.R",440,"interpretable_summary","microglia","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/summarize_module_scores.R",573,"interpretable_summary","neuron_neuropil","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/summarize_module_scores.R",573,"interpretable_summary","neuron_soma","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/summarize_module_scores.R",573,"interpretable_summary","microglia","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/test_microglia_neuropil_independence.R",48,"interpretable_summary","neuron_neuropil","WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_inferential_handoff.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/test_microglia_neuropil_independence.R",48,"interpretable_summary","neuron_soma","WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_inferential_handoff.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/test_microglia_neuropil_independence.R",48,"interpretable_summary","microglia","WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_inferential_handoff.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/evidence_bundle_utils.R",130,"interpretable_summary","neuron_neuropil","WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_inferential_handoff.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/evidence_bundle_utils.R",130,"interpretable_summary","neuron_soma","WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_inferential_handoff.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/evidence_bundle_utils.R",130,"interpretable_summary","microglia","WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_inferential_handoff.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/evidence_bundle_utils.R",293,"interpretable_summary","neuron_neuropil","WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_inferential_handoff.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/evidence_bundle_utils.R",293,"interpretable_summary","neuron_soma","WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_inferential_handoff.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/evidence_bundle_utils.R",293,"interpretable_summary","microglia","WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_inferential_handoff.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_inferential_handoff.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",920,"interpretable_summary","neuron_neuropil","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",920,"interpretable_summary","neuron_soma","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",920,"interpretable_summary","microglia","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",928,"interpretable_summary","neuron_neuropil","WGCNA_module_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_module_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_module_group_effects_interpretable.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",928,"interpretable_summary","neuron_soma","WGCNA_module_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_module_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_module_group_effects_interpretable.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",928,"interpretable_summary","microglia","WGCNA_module_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_module_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_module_group_effects_interpretable.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",936,"interpretable_summary","neuron_neuropil","WGCNA_supermodule_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_supermodule_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_supermodule_group_effects_interpretable.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",936,"interpretable_summary","neuron_soma","WGCNA_supermodule_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_supermodule_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_supermodule_group_effects_interpretable.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",936,"interpretable_summary","microglia","WGCNA_supermodule_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_supermodule_group_effects_interpretable.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_supermodule_group_effects_interpretable.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_label_activation_utils.R",434,"interpretable_summary","neuron_neuropil","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_neuropil/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_label_activation_utils.R",434,"interpretable_summary","neuron_soma","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/neuron_soma/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_label_activation_utils.R",434,"interpretable_summary","microglia","WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_final_label_lookup.csv","results/tables/06_modules_WGCNA/interpretable_summary/microglia/WGCNA_final_label_lookup.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/audit_module_claim_readiness.R",41,"microglia_neuropil_independence","neuron_neuropil","microglia_module_neuropil_independence_classification.csv","results/tables/06_modules_WGCNA/microglia_neuropil_independence/neuron_neuropil/microglia_module_neuropil_independence_classification.csv","results/wgcna/test_microglia_neuropil_independence/neuron_neuropil/tables/microglia_module_neuropil_independence_classification.csv",NA,FALSE,FALSE,FALSE,"NO_OBJECT_TO_RESOLVE_consumer_guards_on_file_exists"
"analysis/wgcna/audit_module_claim_readiness.R",41,"microglia_neuropil_independence","neuron_soma","microglia_module_neuropil_independence_classification.csv","results/tables/06_modules_WGCNA/microglia_neuropil_independence/neuron_soma/microglia_module_neuropil_independence_classification.csv","results/wgcna/test_microglia_neuropil_independence/neuron_soma/tables/microglia_module_neuropil_independence_classification.csv",NA,FALSE,FALSE,FALSE,"NO_OBJECT_TO_RESOLVE_consumer_guards_on_file_exists"
"analysis/wgcna/audit_module_claim_readiness.R",41,"microglia_neuropil_independence","microglia","microglia_module_neuropil_independence_classification.csv","results/tables/06_modules_WGCNA/microglia_neuropil_independence/microglia/microglia_module_neuropil_independence_classification.csv","results/tables/06_modules_WGCNA/microglia_neuropil_independence/microglia/microglia_module_neuropil_independence_classification.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/audit_module_claim_readiness.R",38,"module_annotation","neuron_neuropil","WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_neuropil/WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_neuropil/WGCNA_module_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/audit_module_claim_readiness.R",38,"module_annotation","neuron_soma","WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_soma/WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_soma/WGCNA_module_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/audit_module_claim_readiness.R",38,"module_annotation","microglia","WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/microglia/WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/microglia/WGCNA_module_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/audit_module_claim_readiness.R",39,"module_annotation","neuron_neuropil","WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_neuropil/WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_neuropil/WGCNA_supermodule_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/audit_module_claim_readiness.R",39,"module_annotation","neuron_soma","WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_soma/WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_soma/WGCNA_supermodule_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/audit_module_claim_readiness.R",39,"module_annotation","microglia","WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/microglia/WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/microglia/WGCNA_supermodule_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",904,"module_annotation","neuron_neuropil","WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_neuropil/WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_neuropil/WGCNA_module_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",904,"module_annotation","neuron_soma","WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_soma/WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_soma/WGCNA_module_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",904,"module_annotation","microglia","WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/microglia/WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/microglia/WGCNA_module_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",912,"module_annotation","neuron_neuropil","WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_neuropil/WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_neuropil/WGCNA_supermodule_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",912,"module_annotation","neuron_soma","WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_soma/WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/neuron_soma/WGCNA_supermodule_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",912,"module_annotation","microglia","WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/microglia/WGCNA_supermodule_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/microglia/WGCNA_supermodule_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/audit_module_claim_readiness.R",42,"module_robustness_sensitivity","neuron_neuropil","WGCNA_claim_gate_audit.csv","results/tables/06_modules_WGCNA/module_robustness_sensitivity/neuron_neuropil/WGCNA_claim_gate_audit.csv","results/wgcna/audit_module_robustness/neuron_neuropil/tables/WGCNA_claim_gate_audit.csv",NA,FALSE,FALSE,FALSE,"NO_OBJECT_TO_RESOLVE_consumer_guards_on_file_exists"
"analysis/wgcna/audit_module_claim_readiness.R",42,"module_robustness_sensitivity","neuron_soma","WGCNA_claim_gate_audit.csv","results/tables/06_modules_WGCNA/module_robustness_sensitivity/neuron_soma/WGCNA_claim_gate_audit.csv","results/wgcna/audit_module_robustness/neuron_soma/tables/WGCNA_claim_gate_audit.csv",NA,FALSE,FALSE,FALSE,"NO_OBJECT_TO_RESOLVE_consumer_guards_on_file_exists"
"analysis/wgcna/audit_module_claim_readiness.R",42,"module_robustness_sensitivity","microglia","WGCNA_claim_gate_audit.csv","results/tables/06_modules_WGCNA/module_robustness_sensitivity/microglia/WGCNA_claim_gate_audit.csv","results/wgcna/audit_module_robustness/microglia/tables/WGCNA_claim_gate_audit.csv",NA,FALSE,FALSE,FALSE,"NO_OBJECT_TO_RESOLVE_consumer_guards_on_file_exists"
"R/statistics/wgcna_identity_contract_utils.R",944,"score_publication_summary","neuron_neuropil","WGCNA_score_publication_validation.csv","results/tables/06_modules_WGCNA/score_publication_summary/neuron_neuropil/WGCNA_score_publication_validation.csv","results/tables/06_modules_WGCNA/score_publication_summary/neuron_neuropil/WGCNA_score_publication_validation.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",944,"score_publication_summary","neuron_soma","WGCNA_score_publication_validation.csv","results/tables/06_modules_WGCNA/score_publication_summary/neuron_soma/WGCNA_score_publication_validation.csv","results/tables/06_modules_WGCNA/score_publication_summary/neuron_soma/WGCNA_score_publication_validation.csv",TRUE,FALSE,FALSE,TRUE,NA
"R/statistics/wgcna_identity_contract_utils.R",944,"score_publication_summary","microglia","WGCNA_score_publication_validation.csv","results/tables/06_modules_WGCNA/score_publication_summary/microglia/WGCNA_score_publication_validation.csv","results/tables/06_modules_WGCNA/score_publication_summary/microglia/WGCNA_score_publication_validation.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/audit_microglia_module_claims.R",94,"group_effects","microglia","all_supermodule_eigengene_group_values.csv","results/tables/06_modules_WGCNA/group_effects/microglia/all_supermodule_eigengene_group_values.csv","results/tables/06_modules_WGCNA/group_effects/microglia/all_supermodule_eigengene_group_values.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/audit_microglia_module_claims.R",95,"module_annotation","microglia","WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/microglia/WGCNA_module_biological_annotation.csv","results/tables/06_modules_WGCNA/module_annotation/microglia/WGCNA_module_biological_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/wgcna/audit_microglia_module_claims.R",120,"group_effects","microglia","<directory>","results/tables/06_modules_WGCNA/group_effects/microglia","results/tables/06_modules_WGCNA/group_effects/microglia",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/build_candidate_protein_shortlist.R",81,"01_WGCNA","neuron_neuropil","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/build_candidate_protein_shortlist.R",81,"01_WGCNA","neuron_soma","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/build_candidate_protein_shortlist.R",81,"01_WGCNA","microglia","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/export_module_protein_zoom_source_data.R",34,"01_WGCNA","neuron_neuropil","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/export_module_protein_zoom_source_data.R",34,"01_WGCNA","neuron_soma","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/export_module_protein_zoom_source_data.R",34,"01_WGCNA","microglia","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/export_module_protein_zoom_source_data.R",222,"01_WGCNA","neuron_neuropil","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/export_module_protein_zoom_source_data.R",222,"01_WGCNA","neuron_soma","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/export_module_protein_zoom_source_data.R",222,"01_WGCNA","microglia","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/quantify_candidate_network_position.R",83,"01_WGCNA","neuron_neuropil","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/quantify_candidate_network_position.R",83,"01_WGCNA","neuron_soma","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/quantify_candidate_network_position.R",83,"01_WGCNA","microglia","WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/modules/WGCNA_modules_long.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/modules/WGCNA_modules_long.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",451,"01_WGCNA","neuron_neuropil","wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/supermodules/wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/supermodules/wgcna_supermodule_summary.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",451,"01_WGCNA","neuron_soma","wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/supermodules/wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/supermodules/wgcna_supermodule_summary.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",451,"01_WGCNA","microglia","wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/supermodules/wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/supermodules/wgcna_supermodule_summary.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",452,"01_WGCNA","neuron_neuropil","wgcna_module_supermodule_annotation.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/supermodules/wgcna_module_supermodule_annotation.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/supermodules/wgcna_module_supermodule_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",452,"01_WGCNA","neuron_soma","wgcna_module_supermodule_annotation.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/supermodules/wgcna_module_supermodule_annotation.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/supermodules/wgcna_module_supermodule_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",452,"01_WGCNA","microglia","wgcna_module_supermodule_annotation.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/supermodules/wgcna_module_supermodule_annotation.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/supermodules/wgcna_module_supermodule_annotation.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",456,"01_WGCNA","neuron_neuropil","<directory>","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/modules","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/modules",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",456,"01_WGCNA","neuron_soma","<directory>","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/modules","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/modules",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",456,"01_WGCNA","microglia","<directory>","results/tables/06_modules_WGCNA/01_WGCNA/microglia/modules","results/tables/06_modules_WGCNA/01_WGCNA/microglia/modules",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",722,"01_WGCNA","neuron_neuropil","wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/supermodules/wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_neuropil/supermodules/wgcna_supermodule_summary.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",722,"01_WGCNA","neuron_soma","wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/supermodules/wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/neuron_soma/supermodules/wgcna_supermodule_summary.csv",TRUE,FALSE,FALSE,TRUE,NA
"analysis/integration/render_module_circular_atlas.R",722,"01_WGCNA","microglia","wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/supermodules/wgcna_supermodule_summary.csv","results/tables/06_modules_WGCNA/01_WGCNA/microglia/supermodules/wgcna_supermodule_summary.csv",TRUE,FALSE,FALSE,TRUE,NA
